"ensembl_gene_id","PC3_NT1","PC3_NT2","PC3_NT3","PC3_TR1","PC3_TR2","PC3_TR3"
"ENSG00000135220",0,0,0,0,0,0.37989
"ENSG00000213759",0,0,0,0.766078,0,0
"ENSG00000156096",0.350665,0.358552,0.381397,0.766078,0,0.37989
"ENSG00000248886",0,0,0,0,0,0
"ENSG00000173597",23.1439,21.8716,19.4513,32.9413,37.8054,26.5923
"ENSG00000135222",0,0,0,0,0,0
"ENSG00000132465",0.701329,1.07565,0,0.383039,0.397952,0
"ENSG00000207058",0,0,0,0,0,0
"ENSG00000132463",1687.75,1542.49,1353.96,1383.92,1390.44,1238.06
"ENSG00000252880",0,0,0,0,0,0
"ENSG00000270098",0,0,0,0,0,0
"ENSG00000145321",0,0,0,0.383039,0,0
"ENSG00000222236",0,0,0,0,0,0
"ENSG00000156140",11.2213,13.625,12.2047,14.9385,14.7242,26.9722
"ENSG00000163626",192.164,150.592,186.503,163.558,134.508,148.917
"ENSG00000132466",801.619,974.543,929.084,884.82,848.035,1075.47
"ENSG00000169435",1.40266,2.86841,2.28838,1.14912,1.59181,2.27934
"ENSG00000249920",0.350665,0,0.381397,0,0.397952,0
"ENSG00000250339",0,0,0,0,0,0
"ENSG00000163737",1.40266,0.358552,1.14419,0.766078,1.19386,2.27934
"ENSG00000163736",0,0,0,0,0,0
"ENSG00000163735",69.7823,74.2202,85.433,255.104,330.3,296.694
"ENSG00000163734",15.0786,16.1348,24.4094,570.345,720.691,782.193
"ENSG00000248848",0,0,0,0,0.397952,0
"ENSG00000081041",12.9746,10.0394,11.0605,838.472,1087.2,1166.64
"ENSG00000261530",86.6142,74.9373,50.7258,105.336,112.62,42.5477
"ENSG00000174808",86.6142,74.9373,50.7258,105.336,112.62,42.5477
"ENSG00000163743",195.32,153.819,172.773,136.362,124.559,147.397
"ENSG00000138769",2.45465,3.94407,5.72096,4.59647,2.38771,3.41901
"ENSG00000222644",0,0,0,0.383039,0,0
"ENSG00000156194",0.350665,0.717103,0.381397,0,0.397952,0.37989
"ENSG00000138755",0,0,0,0,0,0
"ENSG00000169245",0.350665,0.358552,0.381397,0,0,0
"ENSG00000169248",0.350665,0,0,0.383039,0,0
"ENSG00000138750",276.674,244.891,288.336,231.355,232.404,248.068
"ENSG00000138760",692.212,698.817,663.25,694.066,666.569,672.025
"ENSG00000163749",0,0.358552,0,0.383039,0.397952,0
"ENSG00000212368",0,0,0,0,0,0
"ENSG00000207307",0,0,0,0,0,0
"ENSG00000186212",0.350665,1.07565,0.381397,0.383039,0.795904,0.37989
"ENSG00000234036",0,0,0.381397,0,0,0
"ENSG00000118816",1034.46,896.379,955.4,1175.93,1062.53,947.066
"ENSG00000214062",0,0,0,0,0,0
"ENSG00000201641",0,0,0,0,0,0
"ENSG00000138767",122.382,103.263,103.74,82.3533,95.9064,108.269
"ENSG00000248640",0,0,0,0,0,0
"ENSG00000249565",2.80532,0.358552,0.762795,0.383039,1.19386,0.37989
"ENSG00000251019",0,0,0,0,0,0
"ENSG00000163291",266.154,229.114,274.987,221.779,275.383,275.04
"ENSG00000156269",0,0,0,0,0,0
"ENSG00000196475",0,0,0,0,0,0
"ENSG00000249646",0,0,0.762795,0,0,0
"ENSG00000163297",1795.75,2252.06,1549.24,2606.58,2389.7,1855.38
"ENSG00000138669",15.0786,13.2664,15.2559,13.4064,9.9488,12.5364
"ENSG00000248448",0,0,0,0,0,0
"ENSG00000248543",0,0,0,0,0,0
"ENSG00000138668",1636.55,1396.92,1590.43,1689.2,1499.08,1677.97
"ENSG00000250325",0.701329,0,0.762795,0.766078,1.59181,0
"ENSG00000152795",1364.44,1044.46,1804.01,1700.69,1534.9,1900.21
"ENSG00000214988",0,0,0,0,0,0
"ENSG00000231782",0,0,0,0,0,0
"ENSG00000145284",60.665,65.9735,88.4842,75.8417,70.4375,86.6149
"ENSG00000207746",0,0,0,0,0,0
"ENSG00000189308",81.3542,70.9932,156.373,65.1166,61.6825,139.04
"ENSG00000145287",13.3253,11.1151,4.57677,11.4912,7.56108,3.41901
"ENSG00000173085",152.539,111.868,226.169,162.791,144.854,181.587
"ENSG00000173083",43.1317,61.6709,25.5536,43.6664,51.7337,33.4303
"ENSG00000163312",57.509,67.0491,66.3631,57.4558,62.8764,66.4807
"ENSG00000163322",145.876,147.006,166.289,133.681,124.957,144.738
"ENSG00000163623",7.71462,7.88813,9.53493,3.44735,2.78566,2.65923
"ENSG00000258013",0,0,0,0,0,0
"ENSG00000163625",197.424,217.282,188.029,291.876,279.76,264.403
"ENSG00000239466",0,0,0,0,0,0
"ENSG00000252062",0,0,0,0.383039,0,0
"ENSG00000109339",0.701329,2.15131,0.762795,2.29823,1.98976,1.13967
"ENSG00000252757",0,0,0,0,0,0
"ENSG00000266515",0,0,0,0,0,0
"ENSG00000145283",0,0,0.381397,0,0.397952,0.37989
"ENSG00000163633",24.5465,26.8914,29.749,23.3654,29.4484,23.5532
"ENSG00000235043",0,0,0,0,0,0
"ENSG00000145332",194.619,192.901,174.68,150.151,180.67,195.643
"ENSG00000263981",0,0,0,0,0,0
"ENSG00000240966",0,0,0,0,0,0
"ENSG00000152583",1.05199,0.717103,0,0.383039,0,0.37989
"ENSG00000249973",0,0,0,0,0,0
"ENSG00000118777",0,0,0.381397,0.383039,0.397952,0.75978
"ENSG00000221440",0,0,0,0,0,0
"ENSG00000163644",44.5344,43.7433,30.8932,34.4735,36.6116,34.57
"ENSG00000252322",0,0,0,0,0,0
"ENSG00000207524",0,0,0,0,0,0
"ENSG00000177432",0,0,0,0,1.19386,0
"ENSG00000138640",69.4316,81.3912,99.1633,59.371,63.2743,95.7323
"ENSG00000185477",0,0,0,0,0.795904,0.37989
"ENSG00000145335",0,0,0,0.383039,0,0
"ENSG00000187653",30.5078,20.0789,34.7072,32.5583,27.0607,26.2124
"ENSG00000249891",0,0,0,0,0,0
"ENSG00000250897",0,0,0,0,0,0
"ENSG00000163106",0.350665,0,0,0,0,0
"ENSG00000182168",4.55864,2.15131,2.66978,3.06431,2.38771,3.41901
"ENSG00000242936",0,0,0,0,0,0
"ENSG00000200622",0,0,0,0,0,0
"ENSG00000201744",0,0,0,0,0,0
"ENSG00000201640",0,0,0,0,0,0
"ENSG00000163116",0,0,0,0,0,0
"ENSG00000250293",0,0,0,0,0,0
"ENSG00000168785",1160.7,1224.45,1246.41,1160.99,1048.21,1121.44
"ENSG00000252548",0,0,0,0,0,0
"ENSG00000251437",0,0,0,0,0,0
"ENSG00000250496",0,0,0,0,0,0
"ENSG00000197894",853.167,820.007,1111.77,757.651,659.406,842.976
"ENSG00000198099",0,0,0,0,0,0
"ENSG00000249065",0,0,0,0,0,0
"ENSG00000172955",2.10399,0.717103,0,0.383039,0.795904,0.75978
"ENSG00000187758",0,0,0,0,0,0
"ENSG00000196616",0,0,0,0,0,0
"ENSG00000248144",0,0,0,0,0,0
"ENSG00000196344",0,0,0,0,0,0
"ENSG00000145331",65.2236,52.7071,63.6933,59.371,58.101,65.721
"ENSG00000109270",213.905,232.7,182.689,196.882,186.639,164.492
"ENSG00000164031",293.156,270.348,255.155,200.329,247.924,221.856
"ENSG00000164032",1243.11,961.994,2513.41,1449.42,1159.23,1972.77
"ENSG00000145358",0,0,0,0,0,0
"ENSG00000164035",0,0.358552,0,0.383039,0,0
"ENSG00000250223",0,0,0,0,0,0
"ENSG00000251219",0,0,0,0,0,0
"ENSG00000251636",0,0,0,0,0,0
"ENSG00000138814",265.804,284.69,234.559,320.22,292.495,249.588
"ENSG00000221265",0,0,0,0,0,0
"ENSG00000241144",0,0,0,0,0,0
"ENSG00000248971",0.701329,0.717103,0.762795,1.53216,0.795904,0.75978
"ENSG00000109332",1731.93,1612.77,1728.49,1624.85,1708.81,1598.58
"ENSG00000252739",0,0,0,0,0,0
"ENSG00000164037",24.5465,16.8519,20.5955,15.3216,19.4996,16.7152
"ENSG00000138778",172.527,93.582,491.24,135.979,134.508,516.65
"ENSG00000169836",0,0.358552,0,0,0.397952,0
"ENSG00000168772",0,0.358552,0,0,0,0
"ENSG00000251586",0,0,0,0,0,0
"ENSG00000138777",523.192,485.479,535.863,519.018,464.012,405.722
"ENSG00000138785",119.927,106.848,103.359,114.912,110.631,109.408
"ENSG00000145348",181.995,197.203,109.842,154.365,185.048,132.961
"ENSG00000250298",0,0,0,0,0,0
"ENSG00000248915",0,0,0,0,0,0
"ENSG00000155011",0,0,0,0,0,0
"ENSG00000213522",0,0,0,0,0,0.37989
"ENSG00000138801",304.026,338.114,249.815,311.027,294.484,229.833
"ENSG00000222691",0,0,0,0,0,0
"ENSG00000138795",0,0,0.381397,0,0,1.13967
"ENSG00000239939",0,0,0,0,0,0
"ENSG00000250485",0,0,0,0,0,0
"ENSG00000234492",0,0.358552,0.381397,0.766078,0,0
"ENSG00000164089",0,0,0,0,0,0
"ENSG00000250185",0,0,0,0,0,0
"ENSG00000188517",0,0,0.381397,0,0,0
"ENSG00000249465",0,0,0,0,0,0
"ENSG00000247950",2.10399,2.15131,3.43258,0.766078,1.98976,3.7989
"ENSG00000243227",0,0,0,0,0,0.37989
"ENSG00000225094",0,0,0,0.383039,0,0.37989
"ENSG00000138794",57.8597,51.6314,99.5447,45.1986,44.9686,71.7992
"ENSG00000123739",163.76,165.292,147.219,142.107,152.416,145.878
"ENSG00000205403",0,0.358552,0,0,0,0
"ENSG00000249681",0,0,0,0,0,0
"ENSG00000170522",36.8198,34.7795,53.3956,30.6431,31.4382,50.5254
"ENSG00000166530",0,0,0,0,0,0
"ENSG00000251464",0,0,0,0,0,0
"ENSG00000164093",2.80532,2.15131,2.28838,0.766078,1.59181,2.27934
"ENSG00000215961",0,0,0,0,0,0
"ENSG00000251483",0,0,0,0,0,0
"ENSG00000145365",98.5368,124.776,192.224,195.35,193.007,260.984
"ENSG00000178403",0.701329,0.358552,1.52559,2.29823,1.19386,2.27934
"ENSG00000138658",22.0919,17.2105,62.1678,22.5993,31.0402,63.4416
"ENSG00000249532",4.55864,3.94407,5.33956,6.12862,4.37747,4.55868
"ENSG00000199169",0,0,0,0,0,0
"ENSG00000199145",0,0,0,0,0,0
"ENSG00000207927",0,0,0,0,0,0
"ENSG00000199102",0,0,0,0,0,0
"ENSG00000241741",1.40266,0,0,0.766078,0.795904,0.75978
"ENSG00000145349",423.252,546.074,358.895,367.334,416.656,359.376
"ENSG00000180801",108.706,115.812,188.792,139.809,142.865,170.95
"ENSG00000250215",0,0,0,0,0,0
"ENSG00000138653",0,0,0,0,0,0.37989
"ENSG00000248488",0,0,0,0,0,0
"ENSG00000250442",0,0,0,0,0,0
"ENSG00000250627",0,0,0,0,0,0
"ENSG00000248139",0,0,0,0,0,0
"ENSG00000174599",15.0786,14.3421,20.9769,11.1081,8.75494,12.1565
"ENSG00000213492",0.701329,0,0.381397,1.14912,0.397952,0.37989
"ENSG00000251463",0,0,0,0,0,0
"ENSG00000164099",12.9746,8.24669,17.5443,19.1519,15.1222,20.5141
"ENSG00000230671",0,0,0,0,0,0
"ENSG00000248213",0,0,0,0,0,0
"ENSG00000150961",413.434,442.811,220.066,402.574,429.39,245.409
"ENSG00000164096",673.627,690.929,581.631,616.309,562.704,464.985
"ENSG00000145384",0,0,0.381397,0,0,0
"ENSG00000223208",0,0,0,0,0,0
"ENSG00000138735",39.7121,34.421,48.1389,34.2044,34.9293,49.9851
"ENSG00000164109",255.985,153.102,675.836,196.116,211.312,515.891
"ENSG00000250219",0,0,0,0,0,0
"ENSG00000138738",29.8065,30.1183,30.8932,24.8975,33.8259,33.4303
"ENSG00000251609",0,0,0,0,0,0
"ENSG00000173376",0.350665,0.358552,0,0.383039,0,0
"ENSG00000223006",0,0,0,0,0,0
"ENSG00000050730",0.350665,0,0,0,0.397952,0
"ENSG00000252183",0,0,0,0,0,0
"ENSG00000186867",0,0,0,0,0,0
"ENSG00000164111",5782.81,5755.11,5523.01,5622.63,5235.85,5001.25
"ENSG00000164112",0.701329,0.358552,0.762795,0,0.397952,0
"ENSG00000145386",187.255,90.355,485.9,104.953,99.488,360.136
"ENSG00000138686",128.694,122.625,114.801,121.423,115.804,104.47
"ENSG00000138741",0,0,0,0,0,0
"ENSG00000241037",0,0,0,0,0,0
"ENSG00000109471",0,0,0,0,0,0
"ENSG00000138684",0,0,0,0,0,0
"ENSG00000224786",1.05199,1.43421,1.14419,0.766078,3.58157,1.89945
"ENSG00000170917",75.3929,83.184,88.1028,60.5201,67.6518,75.2182
"ENSG00000228489",0,0,0,0,0,0
"ENSG00000248565",0,0,0,0,0,0
"ENSG00000151458",298.065,233.776,270.792,247.443,247.924,284.158
"ENSG00000251436",0,0,0,0,0,0
"ENSG00000249555",0,0,0,0,0,0
"ENSG00000164073",107.303,114.019,116.326,74.3095,92.3248,77.8774
"ENSG00000164040",498.645,473.288,418.393,398.743,421.033,390.147
"ENSG00000151466",43.4824,35.1381,84.2888,42.5173,55.7133,88.8943
"ENSG00000248958",0,0,0,0,0,0
"ENSG00000222861",0,0,0,0,0,0
"ENSG00000249018",0,0,0,0,0,0
"ENSG00000241392",0,0,0,0,0,0
"ENSG00000184139",0,0,0,0,0,0
"ENSG00000251051",0,0,0,0,0,0
"ENSG00000254535",20.6892,15.4177,15.6373,7.66078,11.5406,13.676
"ENSG00000207188",0,0,0,0,0,0
"ENSG00000250834",0,0,0,0,0,0
"ENSG00000248104",0,0,0,0,0,0
"ENSG00000248330",0,0,0,0,0,0
"ENSG00000207322",0,0,0,0,0,0
"ENSG00000249311",0,0,0,0,0,0
"ENSG00000250813",0,0,0,0,0,0
"ENSG00000251440",0,0,0,0,0,0
"ENSG00000189184",7.01329,10.398,13.3489,4.9795,3.18361,11.7766
"ENSG00000248307",0,0,0,0,0,0
"ENSG00000151012",496.19,643.6,199.852,803.615,694.824,273.141
"ENSG00000248397",0,0,0,0,0,0
"ENSG00000109381",113.615,91.4307,102.977,79.289,71.6313,106.369
"ENSG00000179967",0,0,0,0.383039,0.397952,0
"ENSG00000252362",0,0,0,0,0,0
"ENSG00000206722",0,0,0,0,0,0
"ENSG00000145391",667.665,664.396,586.208,508.675,533.255,532.606
"ENSG00000201533",0,0,0,0,0,0
"ENSG00000178458",0,1.07565,0.381397,0.383039,1.19386,0
"ENSG00000196782",40.6771,61.6709,42.7165,75.4586,82.376,53.5645
"ENSG00000252233",0,0,0,0,0,0
"ENSG00000153132",556.505,776.623,463.779,569.962,656.621,422.438
"ENSG00000109424",0.350665,0.358552,0.381397,0,0.795904,0
"ENSG00000109436",177.086,174.973,187.647,169.303,168.334,194.124
"ENSG00000249661",0,0,0.381397,0.383039,0.795904,0
"ENSG00000170153",11.2213,11.4737,6.10236,13.7894,10.3467,10.257
"ENSG00000109452",69.4316,58.8025,54.1584,54.0085,66.06,52.4248
"ENSG00000242134",0,0,0,0,0,0
"ENSG00000245112",17.1826,22.9473,20.5955,25.2806,18.7037,26.9722
"ENSG00000183090",0.350665,0,0,0,0,0
"ENSG00000197465",0,0,0,0.383039,0,0
"ENSG00000248890",20.1802,28.8612,25.7488,22.9823,20.0708,25.0727
"ENSG00000164162",104.849,109.358,117.089,110.315,99.488,101.431
"ENSG00000164164",747.266,722.84,647.994,722.411,801.475,729.009
"ENSG00000240992",0,0,0,0,0,0
"ENSG00000250582",0,0,0,0,0,0
"ENSG00000250902",14.3772,16.8519,15.6373,17.2367,17.9078,11.0168
"ENSG00000151612",277.025,305.486,209.006,399.892,383.626,260.984
"ENSG00000248809",0,0,0,0,0,0
"ENSG00000120519",46.2877,47.3288,40.4281,32.1753,39.7952,27.732
"ENSG00000137473",0,0,0,0,0,0
"ENSG00000221369",0,0,0,0,0,0
"ENSG00000164169",60.665,60.2367,53.0142,49.795,41.387,49.0058
"ENSG00000252951",0,0,0,0,0,0
"ENSG00000151623",108.706,128.003,110.987,138.66,109.039,137.9
"ENSG00000225176",0,0,0,0,0,0
"ENSG00000239168",0,0,0,0,0,0
"ENSG00000198589",219.165,280.387,221.592,319.454,259.067,257.945
"ENSG00000252451",0,0,0,0,0,0
"ENSG00000109686",784.787,762.639,652.571,730.838,769.241,604.405
"ENSG00000059691",192.515,162.065,249.815,176.964,161.966,179.308
"ENSG00000253077",0,0,0,0,0,0
"ENSG00000244544",0,0,0,0,0,0
"ENSG00000109670",115.018,113.302,102.214,97.6749,109.039,89.654
"ENSG00000264678",0,0,0,0,0,0
"ENSG00000170006",35.4171,41.9505,61.405,39.453,38.6013,46.7265
"ENSG00000169989",1.75332,0.358552,2.28838,1.53216,1.98976,1.89945
"ENSG00000252030",0,0,0,0,0,0
"ENSG00000213406",4.9093,5.73683,4.57677,2.68127,3.58157,3.03912
"ENSG00000243883",0,0,0,0,0,0
"ENSG00000145428",0,0,0,0,0,0.37989
"ENSG00000145423",0,0,0,0,0,0
"ENSG00000197410",0,0.358552,0,0.383039,0.795904,0.75978
"ENSG00000171566",524.244,488.347,416.104,456.965,449.288,419.019
"ENSG00000200350",0,0,0,0,0,0
"ENSG00000171560",0,0,0,0,0,0
"ENSG00000171557",0,0,0,0.383039,0,0
"ENSG00000164114",233.192,195.769,194.894,170.069,168.334,163.733
"ENSG00000250205",0,0,0,0,0,0
"ENSG00000248748",0,0,0,0,0,0
"ENSG00000248548",0,0,0,0,0,0
"ENSG00000249127",0,0,0,0,0,0
"ENSG00000248420",0,0,0,0,0,0
"ENSG00000248907",0,0,0,0,0,0
"ENSG00000251407",0,0,0,0,0,0
"ENSG00000256394",0,0,0,0,0,0
"ENSG00000263238",31.5598,31.5525,32.0374,30.6431,35.0198,23.9331
"ENSG00000256043",31.5598,31.5525,32.0374,30.6431,35.0198,23.9331
"ENSG00000145431",122.733,106.49,102.977,127.169,98.6921,113.207
"ENSG00000252350",0,0,0,0,0,0
"ENSG00000199859",0,0,0,0,0,0
"ENSG00000164125",1.75332,1.07565,1.14419,1.91519,1.98976,0.75978
"ENSG00000205208",164.812,114.737,302.448,108.4,111.427,219.197
"ENSG00000171497",386.783,363.571,379.49,237.867,240.761,295.175
"ENSG00000206703",0,0,0,0,0,0
"ENSG00000164123",0,0,0,0.766078,0,0
"ENSG00000264105",0,0,0,0,0,0
"ENSG00000168843",0.350665,1.07565,0.381397,1.53216,0,0.75978
"ENSG00000145414",204.087,205.45,160.95,155.131,157.589,145.118
"ENSG00000164128",1649.18,1923.63,1704.08,1123.07,1189.48,1524.12
"ENSG00000151005",0,0,0.381397,1.53216,0.397952,0.37989
"ENSG00000145416",39.6251,36.5723,29.3676,28.7279,31.8361,26.5923
"ENSG00000253001",0,0,0,0,0,0
"ENSG00000248546",0,0,0,0,0,0
"ENSG00000221891",0,0,0,0,0,0
"ENSG00000170088",148.682,149.516,170.103,164.324,163.558,158.034
"ENSG00000229894",0.350665,0,0,0,0,0
"ENSG00000251596",0.350665,0.358552,0,0.766078,0.795904,0.37989
"ENSG00000248287",0,0,0,0,0,0
"ENSG00000252959",0,0,0,0,0,0
"ENSG00000196104",15.7799,20.0789,27.4606,19.918,17.5099,17.095
"ENSG00000212373",0,0,0,0,0,0
"ENSG00000240772",0,0,0,0,0,0
"ENSG00000137628",40.3264,54.4998,36.2327,48.2629,36.2136,38.7488
"ENSG00000181381",138.863,144.496,83.1446,134.447,170.323,97.6317
"ENSG00000229226",0,0,0,0,0,0
"ENSG00000206613",0,0,0,0,0,0
"ENSG00000145439",145.876,118.681,177.35,151.3,137.691,166.392
"ENSG00000154447",144.474,130.871,180.401,145.172,113.416,199.822
"ENSG00000137601",111.511,125.493,142.643,140.192,125.355,156.515
"ENSG00000056050",132.201,134.457,184.215,119.508,105.059,132.202
"ENSG00000229204",0,0,0,0,0,0
"ENSG00000198948",4.20798,7.52958,3.05118,4.21343,5.96928,3.7989
"ENSG00000109576",26.6505,29.4012,47.6747,25.6636,24.673,37.989
"ENSG00000181359",3.15598,1.79276,3.43258,1.53216,2.38771,0.37989
"ENSG00000164106",0.350665,0.358552,0,0,0,0
"ENSG00000242882",0,0,0.381397,0,0,0
"ENSG00000252898",0,0,0,0,0,0
"ENSG00000164107",0,0,0,0,0,0
"ENSG00000234801",0,1.07565,0,0.383039,0,0
"ENSG00000213370",0.701329,0.717103,1.14419,0.383039,0.397952,1.13967
"ENSG00000164117",43.1317,45.1775,59.1166,40.2191,49.744,42.5477
"ENSG00000164120",807.931,589.817,697.957,704.791,630.356,556.159
"ENSG00000145451",0,0,0.381397,0,0,0
"ENSG00000145451",0,0,0,0,0,0
"ENSG00000150625",1.75332,2.15131,3.81397,1.53216,3.18361,3.41901
"ENSG00000250372",0,0,0,0,0,0
"ENSG00000150628",2.80532,4.66117,1.14419,2.68127,1.98976,0.75978
"ENSG00000164122",0,0,0,0,0,0.37989
"ENSG00000150630",231.789,286.124,262.783,316.39,298.066,311.13
"ENSG00000109674",0.350665,0.358552,1.14419,0,0,0.75978
"ENSG00000038002",90.1208,79.5985,83.526,118.742,96.3043,81.2965
"ENSG00000201931",0,0,0,0,0,0
"ENSG00000251504",0.350665,0,0,0,0.397952,0
"ENSG00000253000",0,0,0,0,0,0
"ENSG00000248197",0,0,0,0,0,0
"ENSG00000251742",0,0,0,0,0,0
"ENSG00000251714",0,0,0,0,0,0
"ENSG00000129187",510.568,487.989,506.114,530.892,476.746,420.538
"ENSG00000251359",1.75332,0,0.762795,0,0.795904,0.37989
"ENSG00000252702",0,0,0,0,0,0
"ENSG00000251128",0,0,0,0,0,0
"ENSG00000177300",10.1693,7.52958,3.43258,9.19293,12.3365,7.97769
"ENSG00000185758",0.701329,0,0.762795,0.383039,0.795904,0.37989
"ENSG00000182552",269.31,235.927,261.639,210.288,214.894,230.213
"ENSG00000252157",0,0,0,0,0,0
"ENSG00000201433",0,0,0,0,0,0
"ENSG00000164303",0,0,0,0,0,0
"ENSG00000168310",50.8464,58.4439,62.1678,37.5378,40.989,58.8829
"ENSG00000164305",300.169,260.667,316.941,247.443,236.781,231.733
"ENSG00000151725",108.355,58.4439,369.574,124.105,99.09,324.046
"ENSG00000151726",201.281,194.694,201.759,165.473,165.946,193.364
"ENSG00000266698",0,0,0,0,0,0
"ENSG00000249173",0,0,0,0,0,0
"ENSG00000263458",0,0,0,0,0,0
"ENSG00000164323",384.679,342.058,333.341,315.624,345.422,305.811
"ENSG00000109771",4.55864,5.37827,4.19537,5.36254,7.16313,3.41901
"ENSG00000109775",200.786,180.351,162.094,187.861,190.217,150.903
"ENSG00000168491",1.40266,2.15131,0.762795,1.91519,1.59181,2.27934
"ENSG00000154553",0,0,0,0,0,0.37989
"ENSG00000154556",0.350665,0,0,0,0,0
"ENSG00000222727",0,0,0,0,0,0
"ENSG00000251008",0,0,0,0,0,0
"ENSG00000213332",0,0,0,0,0,0
"ENSG00000083857",258.089,263.535,377.583,437.047,314.78,575.533
"ENSG00000249162",0,0,0,0,0,0
"ENSG00000179046",0,0.358552,0,0,0,0
"ENSG00000201085",0,0,0,0,0,0
"ENSG00000248880",0,0,0,0,0,0
"ENSG00000252275",0,0,0,0,0,0
"ENSG00000202215",9.46794,11.1151,14.4931,9.57597,7.16313,10.6369
"ENSG00000202215",0,0,0,0,0,0
"ENSG00000249462",0,0,0,0,0,0
"ENSG00000261492",0,0,0,0,0,0
"ENSG00000251297",0,0,0,0,0,0
"ENSG00000261027",0,0,0,0,0,0
"ENSG00000224807",0.350665,0.717103,0,0,0.397952,1.51956
"ENSG00000259808",0.350665,0.717103,0,0.383039,0,0
"ENSG00000205097",0.350665,0.717103,0,0.383039,0,0
"ENSG00000250053",0,0,0,0,0,0
"ENSG00000260709",0,0,0,0,0,0
"ENSG00000153404",4.55864,6.09538,3.05118,2.29823,3.58157,5.31846
"ENSG00000185028",0,0,0,0,0,0
"ENSG00000073578",1073.38,1260.67,1224.67,861.837,840.872,1070.53
"ENSG00000180104",258.174,253.918,219.708,240.078,258.51,222.013
"ENSG00000247872",0,0,0,0,0.397952,0
"ENSG00000071539",312.793,224.812,575.147,307.197,320.749,546.662
"ENSG00000145506",4.9093,4.66117,2.66978,6.51166,4.37747,2.65923
"ENSG00000174358",0,0,0,0,0,0
"ENSG00000164363",0,0,0,0,0,0
"ENSG00000145494",346.457,344.927,489.333,420.96,343.432,401.164
"ENSG00000186493",9.46794,18.6447,7.62795,18.7689,14.3263,7.5978
"ENSG00000170549",0,0,0,0,0,0
"ENSG00000215231",0,0,0,0,0,0
"ENSG00000223007",0,0,0,0,0,0
"ENSG00000145536",8.41595,7.52958,11.0605,7.27774,6.36723,11.3967
"ENSG00000164151",628.391,653.281,564.468,523.997,543.602,541.723
"ENSG00000250730",0,0,0,0,0,0
"ENSG00000215218",126.941,139.118,154.847,145.938,143.661,143.219
"ENSG00000250056",0.350665,0,0.381397,0,0,0
"ENSG00000112941",368.899,377.555,389.407,373.846,394.37,468.784
"ENSG00000212258",0,0,0,0,0,0
"ENSG00000078295",1.40266,0.717103,0.381397,0.766078,0.795904,0
"ENSG00000124275",351.717,314.091,266.978,200.329,259.067,229.454
"ENSG00000199773",0,0,0,0,0,0
"ENSG00000247516",0,0,0,0,0,0
"ENSG00000250786",22.0919,25.0986,17.9257,19.535,27.0607,15.5755
"ENSG00000239112",0,0,0,0,0,0
"ENSG00000222054",0,0,0,0,0,0
"ENSG00000145495",629.443,737.541,566.375,619.374,633.141,619.221
"ENSG00000145491",3.50665,4.66117,4.57677,6.8947,5.17337,3.03912
"ENSG00000244361",0,0,0,0,0,0
"ENSG00000164236",24.7554,14.272,20.4055,28.643,38.1307,31.6201
"ENSG00000207312",0,0,0,0,0,0
"ENSG00000248131",0,0,0,0,0,0
"ENSG00000262032",0,0,0,0,0,0
"ENSG00000038382",659.6,660.093,862.721,640.824,706.364,897.68
"ENSG00000145569",217.763,193.259,291.388,268.893,246.73,258.325
"ENSG00000154124",307.884,311.223,284.522,182.326,195.792,224.515
"ENSG00000250247",0,0,0,0,0,0
"ENSG00000248834",0,0,0,0,0,0
"ENSG00000183580",7.71462,6.81248,14.1117,11.1081,9.55084,17.4749
"ENSG00000216077",0,0,0,0,0,0
"ENSG00000253093",0,0,0,0,0,0
"ENSG00000176788",286.844,244.532,416.104,350.097,294.086,395.465
"ENSG00000250816",0,0,0,0,0,0
"ENSG00000252908",0,0,0,0,0,0
"ENSG00000201715",0,0,0,0,0,0
"ENSG00000240785",0,0.358552,0,0.383039,0,0.37989
"ENSG00000241552",0,0,0,0,0,0
"ENSG00000242654",0,0,0,0,0,0
"ENSG00000249557",0,0,0,0,0,0
"ENSG00000183666",49.7944,44.8189,46.9119,43.2834,43.7747,38.7488
"ENSG00000154162",0.350665,0,0.381397,0,0,0
"ENSG00000213430",2.10399,1.79276,3.81397,3.44735,1.59181,2.65923
"ENSG00000168967",0,0,0,0,0,0
"ENSG00000264118",0.701329,0,0,0,0,0.37989
"ENSG00000164256",0,0.358552,0.762795,1.14912,0.795904,0.37989
"ENSG00000251593",1.05199,0.358552,1.14419,0.766078,0.397952,0.75978
"ENSG00000222560",0,0,0,0,0,0
"ENSG00000207261",0,0,0,0,0,0
"ENSG00000250337",0,0,0,0.383039,0.397952,0
"ENSG00000252867",0,0,0,0,0,0
"ENSG00000162685",0,0,0,0,0.397952,0
"ENSG00000249226",0,0,0,0,0,0
"ENSG00000207145",0,0,0,0,0,0
"ENSG00000248418",0,0,0,0,0,0
"ENSG00000223136",0,0,0,0,0,0
"ENSG00000241668",0,0,0,0,0,0
"ENSG00000082213",218.464,221.226,208.624,171.984,190.619,174.749
"ENSG00000133401",42.0798,54.1413,42.3351,41.3682,52.5296,50.9053
"ENSG00000251887",0,0,0,0,0,0
"ENSG00000243914",0,0,0,0,0,0
"ENSG00000214108",0,0,0,0,0,0
"ENSG00000207052",0,0,0,0,0,0
"ENSG00000113387",1349.01,1134.82,1614.07,1219.6,1154.06,1295.04
